iter,HH_type,rate.vs.overall,rate.vs.non,rate.vs.mob
948,Within,0.577051774436276,0.678425734810216,0.779799695184157
948,Between,0.127255167089672,0.105123833682773,0.403896834675916
949,Within,0.862885402736324,0.819378575707602,0.855634264898204
949,Between,-0.0147542222712663,-0.0479512223816156,0.0405741112459825
950,Within,0.855634264898204,0.797625162193241,0.870136540574445
950,Between,0.594621879913638,0.493904167354976,0.662412647981968
951,Within,0.791254118641001,0.809915772382534,0.817380433879147
951,Between,-0.0677630927178939,0.101644639076841,0.0865861740284199
952,Within,0.343374428844208,0.313515782857755,0.317248113606062
952,Between,-0.118033778170131,-0.296928723209235,-0.0922138891954147
953,Within,0.757663141906242,0.903224041090199,0.921885694831732
953,Between,0.229641591988418,0.271052370871575,0.429166253879994
954,Within,0.710611508135797,0.761369473002639,0.928145643279408
954,Between,0.416233107765348,0.452270606273171,0.735164969559576
955,Within,0.841131989221963,0.891889954088806,0.848383127060084
955,Between,0.172382238802325,0.0426113399286646,0.275036830448653
956,Within,0.670627737858375,0.701819725665741,0.670627737858375
956,Between,0.391249575708648,0.218867336906323,0.565568693598639
957,Within,0.355305754067898,0.485826235154065,0.522081924344667
957,Between,0.473979390464431,0.47582366824834,0.665784279990894
958,Within,0.812127437869482,0.841131989221963,0.913643367603167
958,Between,0.406578556307363,0.455518567714731,0.771746333731569
959,Within,0.569253777484434,0.662829740906533,0.686223731762058
959,Between,0.17317234805684,0.278581603395786,0.312463149754733
960,Within,0.74860770737679,0.670627737858375,0.779799695184157
960,Between,0.46475800154489,0.29139588985751,0.461069445977073
961,Within,0.809915772382534,0.839774418368987,0.832309756872374
961,Between,0.246856864778583,0.216224991046934,0.24145124000241
962,Within,0.55722840604504,0.635763953205751,0.841452291007611
962,Between,0.381881307912987,0.421887921122919,0.461894534332851
963,Within,0.833880851383843,0.797625162193241,0.783122886517
963,Between,0.26728775460947,0.301169300968417,0.685160159703149
964,Within,0.906392229765047,0.826629713545723,0.906392229765047
964,Between,0.553283335172488,0.479512223816156,0.599390279770195
965,Within,0.567314273742604,0.683016526940109,0.82484509537576
965,Between,0.360059518889387,0.374607378238454,0.490990253030983
966,Within,0.848383127060084,0.884638816250686,0.891889954088806
966,Between,0.28368325730679,0.280046292469524,0.530996866240915
967,Within,0.809915772382534,0.794986449389308,0.585975927484138
967,Between,0.35496936030205,0.37118623463057,0.627052474036109
968,Within,0.44041502830018,0.664354873198576,0.85843607211052
968,Between,0.0922138891954147,0.333814278887401,0.260043167531069
969,Within,0.623597854078352,0.609095578402111,0.812127437869482
969,Between,0.154349266746314,0.0941154065526303,0.316227766016838
970,Within,0.754118335164519,0.59459330272587,0.696109232459556
970,Between,0.490030409179643,0.395123333883981,0.48034601374131
971,Within,0.750198480409628,0.697945849933336,0.750198480409628
971,Between,0.336950611048139,0.335148736122748,0.582005600901331
972,Within,0.500328510830306,0.478575097315945,0.529333062182787
972,Between,0.308698533492627,0.493164730335783,0.764217101207358
973,Within,0.335313868929187,0.421091835399445,0.592647768339959
973,Between,0.462932740999247,0.453765756028965,0.65085593289003
974,Within,0.551086475697148,0.58734216488775,0.819378575707602
974,Between,0.348568501158667,0.418651056947183,0.51824205727823
975,Within,0.686748857688416,0.63822855796043,0.63822855796043
975,Between,0.318931861794228,0.362176860003615,0.517138103587251
976,Within,0.670627737858375,0.655031743954692,0.857779664702572
976,Between,0.156763611632205,0.188116333958646,0.376232667917292
977,Within,0.656890211701963,0.716607503674869,0.742733818913015
977,Between,0.397060212971647,0.48034601374131,0.670160164332634
978,Within,0.582243596735831,0.772592464899468,0.899491710341893
978,Between,0.301169300968417,0.316227766016838,0.395284707521047
979,Within,0.761369473002639,0.833880851383843,0.717862645973917
979,Between,0.167829278335655,0.129099444873581,0.331970001103493
980,Within,0.803193686039681,0.772001698232315,0.787597692135998
980,Between,0.153013447925659,0.176255996977658,0.00968439543833286
981,Within,0.511329312518005,0.518793974014619,0.802451110885921
981,Between,0.0193687908766657,0.040674460840998,0.348638235779983
982,Within,0.855634264898204,0.884638816250686,0.77587174867888
982,Between,-0.0461069445977073,-0.0682382780046069,0.0368855556781659
983,Within,0.529333062182787,0.645351267592713,0.703360370297676
983,Between,0.137518415224327,0.0445482190163312,0.220804215993989
984,Within,0.478575097315945,0.59459330272587,0.732364921650158
984,Between,0.0848367780597815,0.136476556009214,-0.0553283335172488
985,Within,0.655031743954692,0.64723374700285,0.678425734810216
985,Between,-0.287320222144057,-0.269135397957724,-0.192759136375127
986,Within,0.553657783580751,0.74860770737679,0.764203701280474
986,Between,0.109108945117996,0.20003306604966,0.18912217153786
987,Within,0.670627737858375,0.553657783580751,0.772001698232315
987,Between,-0.0677630927178939,0.0602338601936834,0.161878499270524
988,Within,0.655031743954692,0.584849771388118,0.64723374700285
988,Between,-0.00376461626210521,0.0639984764557886,0.052704627669473
989,Within,0.701678180681642,0.62703156571551,0.600905250477364
989,Between,0.160366868359809,0.0864899964187737,0.237847490151628
990,Within,0.623597854078352,0.725113783812037,0.783122886517
990,Between,0.489400114073678,0.237170824512628,0.481870881549467
991,Within,0.653157880953656,0.656890211701963,0.522526304762925
991,Between,0.392831167972466,0.413118223595458,0.420495334731091
992,Within,0.949899056793769,0.949899056793769,0.928145643279408
992,Between,0.18912217153786,0.221854855073259,0.469168464007384
993,Within,0.592647768339959,0.584849771388118,0.740809710424949
993,Between,0.165643115532629,0.0338815463589469,0.244700057036839
994,Within,0.877097725852053,0.791254118641001,0.83604208762068
994,Between,0.372544112349475,0.521930612846047,0.365167001213842
995,Within,0.563581942994298,0.727804495919789,0.892027048845279
995,Between,-0.191995429367366,0.0225876975726313,0.150584650484209
996,Within,0.597172919729057,0.608369911973977,0.772592464899468
996,Between,0.0338815463589469,0.240935440774734,0.124232336649472
997,Within,0.720339834423176,0.798718780137614,0.884562387348666
997,Between,0.203611866569196,0.167574368061374,0.219828740897716
998,Within,0.709142842178256,0.690481188436723,0.742733818913015
998,Between,0.330963800191255,0.240039679259592,0.476442393681917
999,Within,0.862885402736324,0.77587174867888,0.877387678412565
999,Between,0.450003779273624,0.372544112349475,0.549594779604671
1000,Within,0.740809710424949,0.764203701280474,0.881173655558097
1000,Between,-0.196396101212393,0.0509175077217316,-0.0654653670707977
