cluster,mobile,non-mobile,not known,Gene,Human,Poultry,Dog,Stored water,Household soil,Human.pct,Poultry.pct,Dog.pct,Stored water.pct,Household soil.pct,V2,total
Cluster 5033,0,3,2,,4,0,0,0,1,3.03030303030303,0,0,0,2.63157894736842,mdtP,5
Cluster 5034,0,3,1,,3,0,0,0,0,2.27272727272727,0,0,0,0,mdtP,4
Cluster 5035,0,2,0,,1,0,0,0,1,0.757575757575758,0,0,0,2.63157894736842,mdtP,2
Cluster 5036,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5037,0,2,0,,2,0,0,0,0,1.51515151515152,0,0,0,0,mdtP,2
Cluster 5038,0,2,0,,2,0,0,0,0,1.51515151515152,0,0,0,0,mdtP,2
Cluster 5039,0,2,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,3
Cluster 504,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5040,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5041,0,14,2,,10,3,1,1,0,7.57575757575758,2.7027027027027,5.88235294117647,5.26315789473684,0,mdtP,16
Cluster 5042,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5043,0,1,1,,2,0,0,0,0,1.51515151515152,0,0,0,0,mdtP,2
Cluster 5044,0,3,0,,2,0,0,0,0,1.51515151515152,0,0,0,0,mdtP,3
Cluster 5045,0,3,1,,2,0,2,0,0,1.51515151515152,0,11.7647058823529,0,0,mdtP,4
Cluster 5046,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5047,0,2,0,,2,0,0,0,0,1.51515151515152,0,0,0,0,mdtP,2
Cluster 5048,0,1,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,2
Cluster 5049,0,8,1,,7,0,0,1,0,5.3030303030303,0,0,5.26315789473684,0,mdtP,9
Cluster 505,0,2,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,2
Cluster 5050,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5051,0,2,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,2
Cluster 5052,0,3,0,,2,0,0,0,0,1.51515151515152,0,0,0,0,mdtP,3
Cluster 5053,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5054,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5055,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5056,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5057,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5058,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5059,0,1,1,,2,0,0,0,0,1.51515151515152,0,0,0,0,mdtP,2
Cluster 506,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5060,0,1,2,,2,0,0,0,0,1.51515151515152,0,0,0,0,mdtP,3
Cluster 5061,0,3,1,,3,0,1,0,0,2.27272727272727,0,5.88235294117647,0,0,mdtP,4
Cluster 5062,0,2,0,,1,1,0,0,0,0.757575757575758,0.900900900900901,0,0,0,mdtP,2
Cluster 5063,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5064,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5065,0,2,0,,2,0,0,0,0,1.51515151515152,0,0,0,0,mdtP,2
Cluster 5066,0,1,1,,1,1,0,0,0,0.757575757575758,0.900900900900901,0,0,0,mdtP,2
Cluster 5067,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5068,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5069,0,3,0,,2,0,0,1,0,1.51515151515152,0,0,5.26315789473684,0,mdtP,3
Cluster 507,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5070,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5071,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5072,0,2,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,2
Cluster 5073,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5074,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5075,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5076,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5077,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5078,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5079,0,2,0,,0,0,1,0,1,0,0,5.88235294117647,0,2.63157894736842,mdtP,2
Cluster 508,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5080,0,2,0,,0,0,1,1,0,0,0,5.88235294117647,5.26315789473684,0,mdtP,2
Cluster 5081,1,0,0,,0,0,1,0,0,0,0,5.88235294117647,0,0,YojI,1
Cluster 5082,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtP,1
Cluster 5083,0,1,0,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtP,1
Cluster 5084,0,3,0,,0,1,1,0,1,0,0.900900900900901,5.88235294117647,0,2.63157894736842,mdtP,3
Cluster 5085,0,1,2,,1,0,1,1,0,0.757575757575758,0,5.88235294117647,5.26315789473684,0,mdtP,3
Cluster 5086,0,3,0,,0,1,1,0,0,0,0.900900900900901,5.88235294117647,0,0,mdtP,3
Cluster 5087,0,1,0,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtP,1
Cluster 5088,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtP,1
Cluster 5089,0,1,0,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtP,1
Cluster 509,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5090,0,1,0,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtP,1
Cluster 5091,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5092,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5093,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5094,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5095,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5096,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5097,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5098,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5099,0,1,7,,1,1,0,0,0,0.757575757575758,0.900900900900901,0,0,0,mdtP,8
Cluster 51,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 510,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5100,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5101,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5102,0,3,0,,1,0,0,1,0,0.757575757575758,0,0,5.26315789473684,0,mdtP,3
Cluster 5103,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtP,1
Cluster 5104,0,1,2,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,3
Cluster 5105,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5106,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5107,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5108,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5109,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 511,0,2,0,,0,0,0,0,2,0,0,0,0,5.26315789473684,acrB,2
Cluster 5110,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5111,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5112,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5113,0,3,0,,0,3,0,0,0,0,2.7027027027027,0,0,0,mdtP,3
Cluster 5114,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5115,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5116,0,2,1,,0,3,0,0,0,0,2.7027027027027,0,0,0,mdtP,3
Cluster 5117,0,2,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,2
Cluster 5118,0,7,0,,0,4,0,0,0,0,3.6036036036036,0,0,0,mdtP,7
Cluster 5119,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 512,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5120,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5121,0,2,0,,0,1,0,0,1,0,0.900900900900901,0,0,2.63157894736842,mdtP,2
Cluster 5122,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5123,0,2,0,,0,2,0,0,0,0,1.8018018018018,0,0,0,mdtP,2
Cluster 5124,0,1,1,,0,2,0,0,0,0,1.8018018018018,0,0,0,mdtP,2
Cluster 5125,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5126,0,2,0,,0,2,0,0,0,0,1.8018018018018,0,0,0,mdtP,2
Cluster 5127,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5128,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5129,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 513,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5130,0,2,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,2
Cluster 5131,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5132,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5133,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5134,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5135,0,3,5,,0,4,0,0,0,0,3.6036036036036,0,0,0,mdtP,8
Cluster 5136,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5137,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5138,0,3,0,,0,2,0,0,0,0,1.8018018018018,0,0,0,mdtP,3
Cluster 5139,0,2,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,2
Cluster 514,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5140,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5141,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5142,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5143,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5144,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5145,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5146,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5147,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5148,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5149,0,2,2,,0,1,0,0,1,0,0.900900900900901,0,0,2.63157894736842,mdtP,4
Cluster 515,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5150,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5151,0,2,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,2
Cluster 5152,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5153,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5154,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5155,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5156,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5157,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtB,1
Cluster 5158,0,1,2,,0,2,0,0,0,0,1.8018018018018,0,0,0,mdtP,3
Cluster 5159,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 516,1,1,2,,2,0,0,0,1,1.51515151515152,0,0,0,2.63157894736842,acrB,4
Cluster 5160,0,0,2,,0,1,0,0,1,0,0.900900900900901,0,0,2.63157894736842,mdtP,2
Cluster 5161,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5162,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5163,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5164,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5165,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5166,0,1,3,,0,1,0,0,1,0,0.900900900900901,0,0,2.63157894736842,mdtP,4
Cluster 5167,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5168,0,1,1,,0,0,0,0,2,0,0,0,0,5.26315789473684,mdtP,2
Cluster 5169,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 517,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5170,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5171,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5172,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtO,1
Cluster 5173,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5174,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5175,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5176,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5177,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5178,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5179,0,3,0,,0,0,0,1,2,0,0,0,5.26315789473684,5.26315789473684,mdtP,3
Cluster 518,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5180,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5181,0,2,0,,0,0,0,0,2,0,0,0,0,5.26315789473684,mdtP,2
Cluster 5182,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5183,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5184,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5185,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,emrB,1
Cluster 5186,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5187,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5188,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5189,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 519,1,0,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5190,0,3,0,,1,0,0,0,2,0.757575757575758,0,0,0,5.26315789473684,mdtP,3
Cluster 5191,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5192,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5193,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5194,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5195,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrD,1
Cluster 5196,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5197,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtP,1
Cluster 5198,0,2,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtP,2
Cluster 5199,0,1,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtP,2
Cluster 52,0,2,0,,2,0,0,0,0,1.51515151515152,0,0,0,0,evgS,2
Cluster 520,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5200,0,2,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtP,2
Cluster 5201,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtP,1
Cluster 5202,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtP,1
Cluster 5203,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtP,1
Cluster 5204,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtP,1
Cluster 5205,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 5206,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrY,1
Cluster 5207,0,3,0,,3,0,0,0,0,2.27272727272727,0,0,0,0,mdtP,3
Cluster 5208,1,0,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,YojI,1
Cluster 5209,0,1,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 521,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5210,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtP,1
Cluster 5211,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,msbA,1
Cluster 5212,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5213,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,mdtC,1
Cluster 5214,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,msbA,1
Cluster 5215,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,YojI,1
Cluster 5216,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,eptA,1
Cluster 5217,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrB,1
Cluster 5218,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,emrB,1
Cluster 5219,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtB,1
Cluster 522,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,acrB,1
Cluster 5220,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,evgS,1
Cluster 5221,0,1,0,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtC,1
Cluster 5222,1,0,0,,0,0,1,0,0,0,0,5.88235294117647,0,0,AcrF,1
Cluster 5223,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,mdtC,1
Cluster 5224,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
Cluster 5225,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtC,1
Cluster 5226,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,TolC,1
Cluster 5227,1,0,0,,0,1,0,0,0,0,0.900900900900901,0,0,0,YojI,1
Cluster 5228,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,emrB,1
Cluster 5229,0,0,3,,0,0,0,0,2,0,0,0,0,5.26315789473684,msr(G),3
Cluster 523,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,acrB,1
Cluster 5230,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,adeK,1
Cluster 5231,0,1,1,,0,0,0,2,0,0,0,0,10.5263157894737,0,adeK,2
Cluster 5232,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,adeK,1
Cluster 5233,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,msbA,1
Cluster 5236,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,adeK,1
Cluster 5237,0,1,1,,1,1,0,0,0,0.757575757575758,0.900900900900901,0,0,0,emrY,2
Cluster 5238,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 5239,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
Cluster 524,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,acrB,1
Cluster 5240,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,emrY,1
Cluster 5241,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtC,1
Cluster 5242,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtO,1
Cluster 5243,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtB,1
Cluster 5244,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrY,1
Cluster 5246,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,adeK,1
Cluster 5247,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtC,1
Cluster 5248,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,adeK,1
Cluster 5249,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtO,1
Cluster 525,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,acrB,1
Cluster 5250,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 5251,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrB,1
Cluster 5252,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtC,1
Cluster 5253,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,TolC,1
Cluster 5254,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 5255,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 5256,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrB,1
Cluster 5257,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,AcrF,1
Cluster 5259,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtO,1
Cluster 526,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,acrB,1
Cluster 5260,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,adeH,1
Cluster 5261,0,1,0,,0,0,0,0,1,0,0,0,0,2.63157894736842,adeH,1
Cluster 5262,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,adeH,1
Cluster 5263,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,adeH,1
Cluster 5265,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,adeH,1
Cluster 5266,0,1,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 5267,1,0,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,YojI,1
Cluster 5268,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,LptD,1
Cluster 5269,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 527,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,acrB,1
Cluster 5270,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,eptA,1
Cluster 5271,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,emrB,1
Cluster 5272,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,AcrF,1
Cluster 5273,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,YojI,1
Cluster 5274,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,eptA,1
Cluster 5275,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrD,1
Cluster 5276,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,evgS,1
Cluster 5277,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,emrB,1
Cluster 5278,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,adeH,1
Cluster 5279,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrD,1
Cluster 5280,0,0,2,,1,0,0,0,1,0.757575757575758,0,0,0,2.63157894736842,YojI,2
Cluster 5281,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtC,1
Cluster 5282,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,evgS,1
Cluster 5283,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,acrB,1
Cluster 5284,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 5285,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,emrB,1
Cluster 5286,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,emrY,1
Cluster 5287,0,0,1,,0,0,0,1,0,0,0,0,5.26315789473684,0,Abau_AmvA,1
Cluster 5288,1,0,0,,1,0,0,0,0,0.757575757575758,0,0,0,0,AcrF,1
Cluster 5289,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
Cluster 529,0,1,0,,0,0,0,1,0,0,0,0,5.26315789473684,0,acrB,1
Cluster 5290,0,0,1,,0,0,1,0,0,0,0,5.88235294117647,0,0,AcrF,1
Cluster 5291,0,1,13,,4,5,0,1,3,3.03030303030303,4.5045045045045,0,5.26315789473684,7.89473684210526,mdtA,14
Cluster 5292,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrB,1
Cluster 5293,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,emrB,1
Cluster 5294,0,0,1,,0,1,0,0,0,0,0.900900900900901,0,0,0,mdtF,1
Cluster 5295,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,acrB,1
Cluster 5296,0,0,1,,0,0,0,0,1,0,0,0,0,2.63157894736842,mdtC,1
Cluster 5297,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,acrB,1
Cluster 5298,0,0,1,,1,0,0,0,0,0.757575757575758,0,0,0,0,mdtB,1
