i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_WW1.fa.gz	47025	46960	98153	0.958	313.636	297.352	0.906	0.958	0.839	49.469	74.948	0.668	0.797
1	Esch_coli_2018-11-3CC.fa.gz	44482	11816	53159	0.824	49.456	40.265	0.328	0.824	0.843	29.63	2.558	0.155	0.184
2	Esch_coli_2013C-4282.fa.gz	49445	25921	43420	0.785	17.96	13.926	0.37	0.785	0.848	3.65	1.941	0.152	0.179
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2004_straingst	3628234343	133079872	92464	310.891	79.229									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC10973.fa.gz	45616	45551	92464	0.944	524.167	489.476	0.784	0.944	0.859	57.089	62.109	0.566	0.659
1	Esch_coli_ST540_GCF_000599625.1.fa.gz	46341	9548	49473	0.683	119.133	78.79	0.125	0.683	0.622	22.14	2.14	0.025	0.04
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2005_straingst	983990131	47753146	93742	95.587	91.063									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SBF45.fa.gz	45706	45664	93742	0.972	160.442	155.166	0.795	0.972	0.608	34.142	72.363	0.444	0.729
1	Esch_coli_HS30-1.fa.gz	43127	10893	49362	0.915	83.045	74.084	0.45	0.915	0.613	31.117	8.415	0.212	0.345
2	Esch_coli_FDAARGOS_1337.fa.gz	46493	6323	39391	0.743	51.115	37.744	0.237	0.743	0.54	15.328	2.442	0.053	0.097
3	Esch_coli_MB50.fa.gz	45692	4784	34691	0.692	24.495	16.644	0.105	0.692	0.274	10.476	0.824	0.01	0.035
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2009_straingst	1469930296	80364218	75108	95.089	48.587									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_BLK9.fa.gz	40898	40829	75108	0.966	127.018	121.738	0.701	0.966	0.916	11.257	34.068	0.578	0.631
1	Esch_coli_JL05.fa.gz	46571	15317	35683	0.844	46.748	38.959	0.283	0.844	0.497	8.308	4.113	0.085	0.171
2	Esch_coli_EC6563.fa.gz	47512	5158	22749	0.481	114.02	53.882	0.185	0.481	1.012	29.022	1.924	0.02	0.021
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2011_straingst	1293413567	55277915	83871	141.629	91.839									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_TKEC21-17.fa.gz	45050	45001	83871	0.947	231.138	216.885	0.829	0.947	0.776	42.459	76.165	0.547	0.705
1	Esch_coli_HS30-1.fa.gz	43127	8807	41250	0.849	100.11	83.221	0.369	0.849	0.602	41.288	5.79	0.136	0.226
2	Shig_flexneri_SWHIN_104.fa.gz	47104	10762	33770	0.801	32.622	25.578	0.22	0.801	0.533	8.092	2.175	0.06	0.113
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2020_straingst	931134922	55329639	102633	77.387	85.298									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_KKo009.fa.gz	47481	47420	102633	0.965	132.999	126.654	0.767	0.965	0.778	19.99	65.396	0.537	0.69
1	Esch_coli_W5-6.fa.gz	45373	19969	56849	0.957	47.248	44.518	0.487	0.957	0.534	20.455	9.7	0.229	0.428
2	Esch_coli_LD22-1.fa.gz	46889	10241	37733	0.826	27.765	22.385	0.247	0.826	0.924	11.909	2.524	0.129	0.14
3	Esch_coli_13P477T.fa.gz	49177	3065	29269	0.599	81.843	48.054	0.21	0.599	0.924	32.944	1.614	0.042	0.045
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2024_straingst	4196232983	131085156	77014	502.086	92.149									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13P460A.fa.gz	46414	46357	77014	0.941	783.954	722.854	0.884	0.941	0.886	46.553	81.492	0.653	0.737
1	Esch_coli_LD22-1.fa.gz	46889	4513	33394	0.444	697.496	303.187	0.312	0.444	0.638	45.595	3.329	0.017	0.027
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2030_straingst	1668665706	72724709	87536	136.742	71.733									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_PCN061.fa.gz	44693	44615	87536	0.918	238.123	215.575	0.815	0.918	0.878	54.612	58.435	0.553	0.63
1	Esch_coli_Z0117EC0005.fa.gz	47656	26756	46587	0.828	35.279	28.852	0.352	0.828	0.626	17.121	4.685	0.125	0.2
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2031_straingst	1410243543	59071551	92043	144.067	94.029									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_SWHIN_104.fa.gz	47104	47054	92043	0.973	230.102	221.766	0.794	0.973	0.574	33.381	74.699	0.42	0.732
1	Esch_coli_KL53.fa.gz	46653	13603	46262	0.856	117.111	95.014	0.5	0.856	0.682	25.538	9.673	0.214	0.314
2	Esch_coli_Combat11I9.fa.gz	49124	14937	34614	0.616	63.944	38.623	0.432	0.616	0.891	20.591	4.175	0.09	0.101
3	Esch_coli_B379.fa.gz	46832	5834	25407	0.512	46.901	22.702	0.181	0.512	0.761	14.519	0.993	0.019	0.024
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2034_straingst	1124926449	49543778	76706	135.498	92.392									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_027_SK3.fa.gz	45567	45510	76706	0.955	208.973	198.015	0.874	0.955	0.815	39.312	80.734	0.62	0.761
1	Esch_coli_PD7.fa.gz	45780	7636	33246	0.767	82.749	61.218	0.37	0.767	0.157	39.711	4.308	0.026	0.167
2	Esch_coli_2018-11-3CC.fa.gz	44482	4295	27389	0.713	47.536	33.676	0.176	0.713	0.898	13.37	1.295	0.057	0.064
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2038_straingst	1890297559	69109904	85098	198.804	89.498									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_LD22-1.fa.gz	46889	46830	85098	0.937	252.584	234.103	0.655	0.937	0.8	41.375	58.616	0.431	0.538
1	Esch_coli_135_GCF_019431185.1.fa.gz	51831	24588	41231	0.624	202.996	121.419	0.534	0.624	0.944	48.123	16.484	0.123	0.13
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2050_straingst	1386808193	60324722	77001	156.12	86.684									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_QA-1986_83.fa.gz	47143	47105	77001	0.964	225.825	215.628	0.853	0.964	0.886	24.651	73.932	0.676	0.764
1	Esch_coli_1409.fa.gz	47484	13886	31599	0.697	37.512	25.754	0.205	0.697	0.71	8.074	2.619	0.049	0.07
2	Shig_flexneri_STEFF_22.fa.gz	47557	3487	21918	0.515	147.149	75.292	0.188	0.515	0.654	53.959	1.907	0.017	0.026
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2051_straingst	1560430021	62272270	57492	224.007	82.532									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Quinolone_resistant_GCF_904711295.1.fa.gz	44803	44753	57492	0.933	281.082	259.635	0.912	0.933	0.928	26.78	75.234	0.688	0.741
1	Esch_coli_D4.fa.gz	46526	4793	15726	0.391	233.255	85.987	0.384	0.391	0.782	55.752	2.804	0.018	0.023
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2053_straingst	1999391234	79285049	109334	165.732	90.628									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_SWHEFF_67.fa.gz	44642	44542	109334	0.973	339.636	327.989	0.812	0.973	0.635	67.097	73.621	0.475	0.748
1	Esch_coli_MB10.fa.gz	44714	7714	65994	0.847	132.524	111.274	0.255	0.847	0.248	4.906	4.332	0.038	0.155
2	Esch_coli_EC50.fa.gz	46378	7133	59459	0.651	124.307	80.157	0.228	0.651	0.754	10.128	2.889	0.047	0.063
3	Esch_coli_WP2-W18-ESBL-08.fa.gz	48600	19098	54813	0.602	31.132	18.548	0.183	0.602	0.625	2.987	1.79	0.025	0.04
4	Esch_coli_NCTC9080.fa.gz	46384	3320	43317	0.621	100.547	61.84	0.13	0.621	0.524	5.51	1.036	0.016	0.031
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2057_straingst	1156549492	54977220	58794	185.758	94.431									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Sx181-0-1.fa.gz	46795	46772	58794	0.967	234.544	224.441	0.971	0.967	0.7	94.431	91.729	0.615	0.879
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2060_straingst	1222057948	52692658	75625	139.163	86.119									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13C1079T.fa.gz	46468	46425	75625	0.961	186.818	176.925	0.792	0.961	0.649	14.724	68.184	0.455	0.702
1	Esch_coli_CFSAN061772.fa.gz	45701	12035	31023	0.845	107.862	88.517	0.501	0.845	0.783	36.513	8.978	0.237	0.302
2	Esch_coli_2011C-3911.fa.gz	47705	6580	20851	0.561	110.996	60.01	0.374	0.561	0.557	34.882	3.352	0.037	0.066
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2062_straingst	333228998	17862675	51239	61.205	94.113									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SC475.fa.gz	46535	46492	51239	0.922	68.738	62.651	0.939	0.922	0.926	94.113	88.413	0.682	0.736
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2064_straingst	524203003	91995507	88977	44.17	74.973									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13C1079T.fa.gz	46468	46398	88977	0.972	73.983	71.118	0.849	0.972	0.661	28.742	63.64	0.515	0.779
1	Shig_flexneri_STLEFF_38.fa.gz	45286	12826	43885	0.887	24.896	21.27	0.476	0.887	0.574	21.964	5.4	0.191	0.332
2	Esch_coli_Combat13F7.fa.gz	46252	7083	32514	0.683	15.598	10.44	0.243	0.683	0.711	24.267	1.439	0.055	0.077
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2066_straingst	1431795226	64131046	83742	142.384	83.277									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45163	83742	0.971	232.677	223.643	0.856	0.971	0.827	36.204	71.245	0.647	0.783
1	Esch_coli_GDAR2-2.fa.gz	48349	14900	39901	0.835	72.312	59.036	0.522	0.835	0.724	25.363	6.286	0.221	0.305
2	Esch_coli_2017_04_03CC.fa.gz	44500	4762	27454	0.732	60.706	43.449	0.257	0.732	0.662	17.642	1.478	0.067	0.101
3	Esch_coli_M18.fa.gz	50116	8817	23967	0.57	22.228	12.162	0.183	0.57	1.958	4.068	0.78	0.017	0.034
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2068_straingst	1701033463	63823002	84852	174.771	87.18									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_2017_04_03CC.fa.gz	44500	44434	84852	0.965	305.341	291.303	0.883	0.965	0.869	62.971	76.955	0.689	0.793
1	Esch_coli_EC21Z-014.fa.gz	47495	14639	41981	0.853	48.2	38.962	0.346	0.853	0.64	10.927	3.539	0.138	0.215
2	Esch_coli_EC50.fa.gz	46378	6514	29493	0.502	72.6	36.145	0.209	0.502	0.658	13.282	1.394	0.017	0.026
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2069_straingst	1742035722	71241367	93830	157.513	84.84									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_SWHEFF_67.fa.gz	44642	44578	93830	0.973	268.357	259.287	0.788	0.973	0.695	22.095	66.845	0.505	0.727
1	Esch_coli_13C1079T.fa.gz	46468	13750	50438	0.874	116.882	100.016	0.448	0.874	0.797	29.468	8.065	0.238	0.299
2	Esch_coli_14EC033.fa.gz	45189	12631	38418	0.729	65.503	46.986	0.349	0.729	0.78	22.32	3.462	0.105	0.135
3	Esch_coli_AR_0061.fa.gz	45120	4209	29212	0.767	46.954	35.571	0.134	0.767	0.417	10.957	0.87	0.025	0.061
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2071_straingst	1284376635	61511786	82789	132.368	85.323									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_STEFF_16.fa.gz	46675	46611	82789	0.959	196.664	186.585	0.802	0.959	0.512	19.388	68.451	0.362	0.708
1	Esch_coli_EM20-18-50.fa.gz	43183	11113	38085	0.853	72.391	58.94	0.317	0.853	0.572	36.708	5.342	0.112	0.196
2	Esch_coli_S56.fa.gz	46411	4740	28607	0.514	132.211	66.378	0.218	0.514	0.676	29.227	2.509	0.02	0.03
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2075_straingst	867780394	75108821	78363	90.488	81.713									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SC475.fa.gz	46535	46495	78363	0.98	110.177	106.792	0.708	0.98	0.442	16.309	57.873	0.295	0.667
1	Esch_coli_Combat13F7.fa.gz	46252	13057	32781	0.771	111.046	83.494	0.54	0.771	0.924	65.404	12.875	0.228	0.247
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2076_straingst	1826141095	65960371	63000	269.709	93.047									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_EC21Z-014.fa.gz	47495	47451	63000	0.938	340.099	312.01	0.891	0.938	0.906	93.047	82.936	0.668	0.737
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2080_straingst	1693331041	65712860	62237	205.846	75.657									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_WP7-S17-ESBL-04.fa.gz	45767	45714	62237	0.942	237.172	218.138	0.797	0.942	0.897	75.657	60.304	0.597	0.666
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2085_straingst	2062975182	71891488	76518	257.752	95.603									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SCU-113.fa.gz	46910	46870	76518	0.907	390.595	350.725	0.841	0.907	0.734	35.014	80.445	0.46	0.627
1	Esch_coli_HS30-1.fa.gz	43127	10560	34030	0.812	115.685	88.976	0.317	0.812	0.539	26.447	4.809	0.092	0.17
2	Esch_coli_Res13-Lact-ER01-35.fa.gz	47311	5529	25455	0.438	348.226	150.948	0.395	0.438	0.734	34.141	4.092	0.024	0.033
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2090_straingst	862514181	45862313	81982	93.768	89.127									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_G4_9.fa.gz	45836	45773	81982	0.96	151.223	143.555	0.864	0.96	0.826	43.634	77.029	0.631	0.764
1	Esch_coli_S50.fa.gz	46646	14810	38048	0.881	42.401	35.605	0.53	0.881	0.703	14.24	6.411	0.255	0.362
2	Esch_coli_MB19.fa.gz	46620	6155	25007	0.641	23.534	14.56	0.189	0.641	0.53	5.83	1.076	0.026	0.05
3	Esch_coli_ST540_GCF_000599625.1.fa.gz	46341	5571	21064	0.506	27.83	13.447	0.197	0.506	1.799	25.423	0.909	0.014	0.026
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2092_straingst	1685657905	80510704	87065	165.958	85.718									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13C1079T.fa.gz	46468	46404	87065	0.961	268.375	255.145	0.828	0.961	0.789	34.524	71.014	0.58	0.736
1	Esch_coli_Combat13F7.fa.gz	46252	13095	42461	0.848	93.622	77.464	0.42	0.848	0.482	33.198	6.169	0.123	0.256
2	Esch_coli_30COLEC.fa.gz	45626	6673	31353	0.673	49.268	31.895	0.154	0.673	0.597	17.996	1.314	0.028	0.047
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2093_straingst	1198929398	49106966	78351	135.668	88.66									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_1500.fa.gz	46598	46541	78351	0.982	203.827	198.584	0.877	0.982	0.651	47.033	77.712	0.541	0.83
1	Esch_coli_BLK9.fa.gz	40898	9518	32640	0.924	36.854	33.135	0.247	0.924	0.773	28.631	2.703	0.151	0.195
2	Shig_flexneri_STEFF_10.fa.gz	47686	6444	23845	0.605	41.243	24.333	0.163	0.605	0.877	12.997	1.342	0.032	0.036
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2099_straingst	1443445933	61223384	71169	192.083	94.706									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_BEC1-S17-ESBL-07.fa.gz	45888	45845	71169	0.916	260.356	235.937	0.8	0.916	0.831	51.754	75.758	0.511	0.615
1	Esch_coli_SCU-113.fa.gz	46910	9269	29168	0.57	182.409	101.721	0.352	0.57	0.775	42.952	6.674	0.05	0.065
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2103_straingst	1840086465	67564415	63876	205.993	71.508									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_P15-25.fa.gz	49121	49081	63876	0.844	235.283	195.136	0.74	0.844	0.887	71.508	52.938	0.394	0.444
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2104_straingst	1580957766	65861790	97175	148.925	91.538									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_EC96.fa.gz	43198	43115	97175	0.975	279.713	268.029	0.813	0.975	0.563	24.348	74.391	0.424	0.754
1	Esch_coli_EcPF15.fa.gz	47184	21806	55129	0.932	37.884	34.867	0.284	0.932	0.322	4.217	4.87	0.074	0.23
2	Esch_coli_B379.fa.gz	46832	8092	34804	0.664	178.562	114.83	0.494	0.664	0.86	50.635	6.066	0.124	0.144
3	Esch_coli_2018-06-4CC.fa.gz	46573	4908	29433	0.641	44.013	27.612	0.141	0.641	0.63	12.338	0.876	0.023	0.037
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2108_straingst	1728602789	65339199	59161	227.587	77.891									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_G4_9.fa.gz	45836	45803	59161	0.917	274.957	248.392	0.858	0.917	0.9	77.891	66.84	0.596	0.663
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2109_straingst	1551443405	72640551	75518	170.969	83.221									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_MB19.fa.gz	46620	46573	75518	0.952	253.728	237.006	0.871	0.952	0.564	19.456	72.482	0.423	0.751
1	Esch_coli_027_SK3.fa.gz	45567	7677	31198	0.735	120.678	88.095	0.409	0.735	0.767	12.495	4.387	0.124	0.162
2	Esch_coli_2018-18_25PC.fa.gz	45938	4343	25558	0.529	104.901	53.475	0.244	0.529	0.612	51.27	1.552	0.022	0.036
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2110_straingst	1637164635	67368872	87841	161.293	86.541									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_PS10-3.fa.gz	47810	47757	87841	0.93	274.149	253.675	0.859	0.93	0.853	36.208	74.339	0.588	0.69
1	Esch_coli_PM4.fa.gz	45122	15396	43447	0.827	59.131	46.984	0.377	0.827	0.777	38.785	4.599	0.166	0.213
2	Esch_coli_LH50-c.fa.gz	53086	13524	30713	0.434	64.014	25.125	0.302	0.434	0.526	11.547	2.293	0.013	0.025
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P2120_straingst	1649971383	73366427	93647	151.404	85.932									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Res13-Lact-ER01-35.fa.gz	47311	47260	93647	0.986	262.534	255.924	0.862	0.986	0.586	33.56	74.112	0.484	0.826
1	Esch_coli_2017_01_04CC.fa.gz	44976	12142	47069	0.896	76.453	66.708	0.426	0.896	0.6	21.636	5.04	0.184	0.307
2	Esch_coli_LD22-1.fa.gz	46889	6466	36192	0.83	67.167	54.773	0.322	0.83	0.479	11.956	2.184	0.088	0.184
3	Shig_flexneri_WW1.fa.gz	47025	4408	30827	0.626	83.757	52.157	0.305	0.626	0.887	18.78	1.4	0.066	0.075
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3004_straingst	3205807881	123554270	78485	317.522	77.736									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_HS30-1.fa.gz	43127	43077	78485	0.949	444.087	416.968	0.729	0.949	0.726	32.32	56.656	0.453	0.624
1	Esch_coli_OW1E2.fa.gz	47060	11451	37586	0.608	387.999	231.649	0.4	0.608	0.784	45.416	8.43	0.071	0.09
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3005_straingst	1732584654	66949755	84812	181.833	89.009									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_40EC.fa.gz	47210	47165	84812	0.976	274.739	266.033	0.82	0.976	0.481	17.258	73.018	0.367	0.763
1	Esch_coli_ST540_GCF_000599625.1.fa.gz	46341	13318	38765	0.805	133.933	103.829	0.518	0.805	1.399	66.765	8.289	0.193	0.271
2	Esch_coli_G3X16-2.fa.gz	47078	5848	28042	0.776	59.066	44.508	0.201	0.776	0.828	4.986	1.548	0.078	0.094
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3011_straingst	1336812363	54606599	82789	138.641	85.861									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_13C1079T.fa.gz	46468	46401	82789	0.967	230.022	220.034	0.899	0.967	0.785	49.333	77.214	0.639	0.813
1	Esch_coli_D4.fa.gz	46526	13349	37915	0.767	43.771	31.369	0.388	0.767	1.849	36.528	3.352	0.095	0.175
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3031_straingst	1532108062	70288418	79806	172.242	89.719									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_NCTC9087.fa.gz	45206	45160	79806	0.97	275.088	264.177	0.877	0.97	0.851	29.843	78.642	0.681	0.8
1	Esch_coli_Res13-Lact-PEB17-18.fa.gz	48587	14047	36006	0.848	69.871	56.463	0.49	0.848	0.577	20.32	5.433	0.173	0.299
2	Esch_coli_NCTC9041.fa.gz	46172	2759	24093	0.541	184.597	98.964	0.319	0.541	0.837	39.556	1.798	0.042	0.05
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3034_straingst	1494978673	61920554	57468	194.512	74.772									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_G4_9.fa.gz	45836	45809	57468	0.896	236.792	208.943	0.87	0.896	0.92	74.772	65.039	0.577	0.626
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3038_straingst	1973413806	74486766	103161	172.217	90.027									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_SC475.fa.gz	46535	46476	103161	0.976	247.934	239.645	0.633	0.976	0.649	26.324	56.995	0.382	0.589
1	Esch_coli_135_GCF_019431185.1.fa.gz	51831	24851	57796	0.678	197.583	128.202	0.511	0.678	0.946	44.149	16.882	0.151	0.16
2	Esch_coli_NCTC9080.fa.gz	46384	9310	40935	0.816	74.168	59.866	0.177	0.816	0.717	19.554	2.854	0.069	0.096
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3050_straingst	1749962857	68749894	101605	148.635	86.299									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_AMSCJX02.fa.gz	46744	46677	101605	0.968	250.374	238.751	0.749	0.968	0.612	28.552	64.625	0.415	0.679
1	Esch_coli_APEC_O2-211.fa.gz	49789	23506	56436	0.908	75.966	66.895	0.427	0.908	0.739	24.864	9.265	0.236	0.32
2	Esch_coli_442_2.fa.gz	47236	7229	35093	0.736	137.629	98.889	0.337	0.736	0.886	18.661	4.182	0.119	0.134
3	Esch_coli_Quinolone_resistant_GCF_904426485.1.fa.gz	45397	7927	29776	0.706	17.911	12.397	0.07	0.706	0.83	14.222	0.573	0.02	0.025
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3051_straingst	1052969573	55077462	91693	97.422	84.836									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Shig_flexneri_SWHEFF_67.fa.gz	44642	44578	91693	0.967	160.972	154.336	0.777	0.967	0.752	49.373	65.884	0.528	0.702
1	Shig_flexneri_STEFF_16.fa.gz	46675	13682	48596	0.85	76.505	63.914	0.446	0.85	0.576	16.141	8.446	0.157	0.273
2	Esch_coli_1409.fa.gz	47484	6087	36971	0.629	78.033	47.998	0.27	0.629	0.654	19.321	2.838	0.044	0.067
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3053_straingst	1638743592	66358292	84428	159.683	82.268									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_BLK9.fa.gz	40898	40854	84428	0.97	194.405	186.877	0.571	0.97	0.748	17.66	47.002	0.39	0.521
1	Esch_coli_P15-25.fa.gz	49121	24262	44808	0.742	160.757	116.74	0.501	0.742	0.855	45.957	17.653	0.175	0.204
2	Esch_coli_LH50-c.fa.gz	53086	17702	26813	0.361	216.589	71.848	0.48	0.361	1.157	18.651	8.456	0.02	0.023
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3057_straingst	1724824054	63695330	68504	236.359	93.874									
i	strain	gkmers	ikmers	skmers	cov	kcov	gcov	acct	even	spec	rapct	old_rapct	wscore	score
0	Esch_coli_Sx181-0-1.fa.gz	46795	46739	68504	0.97	325.07	313.12	0.91	0.97	0.493	52.51	85.439	0.41	0.831
1	Esch_coli_LD22-1.fa.gz	46889	7586	23170	0.748	152.398	111.647	0.594	0.748	0.863	41.363	5.013	0.215	0.249
sample	totalkmers	distinct	pkmers	pkcov	pan%									
P3060_straingst	1411385247	68518489	85301	145.361	87.853									
